Date,Close,High,Low,Open,Volume
2012-05-18,38.08452224731445,45.0,38.0,42.04999923706055,573576400
2012-05-21,33.9005012512207,36.65999984741211,33.0,36.529998779296875,168192700
2012-05-22,30.882034301757812,33.59000015258789,30.940000534057617,32.61000061035156,101786600
2012-05-23,31.87822723388672,32.5,31.360000610351562,31.3700008392334,73600000
2012-05-24,32.90430450439453,33.209999084472656,31.770000457763672,32.95000076293945,50237200
2012-05-25,31.7885684967041,32.95000076293945,31.110000610351562,32.900001525878906,37149800
2012-05-29,28.73025131225586,31.690000534057617,28.649999618530273,31.479999542236328,78063400
2012-05-30,28.082727432250977,29.549999237060547,27.860000610351562,28.700000762939453,57267900
2012-05-31,29.48736000061035,29.670000076293945,26.829999923706055,28.549999237060547,111639200
2012-06-01,27.61451530456543,29.149999618530273,27.389999389648438,28.889999389648438,41855500
2012-06-04,26.79763412475586,27.649999618530273,26.440000534057617,27.200000762939453,35230300
2012-06-05,25.771554946899414,27.760000228881836,25.75,26.700000762939453,42473400
2012-06-06,26.707977294921875,27.170000076293945,25.520000457763672,26.06999969482422,61489200
2012-06-07,26.20987892150879,27.350000381469727,26.149999618530273,27.0,26159500
2012-06-08,26.99687385559082,27.760000228881836,26.440000534057617,26.549999237060547,38034000
2012-06-11,26.907217025756836,28.06999969482422,26.84000015258789,27.18000030517578,28219600
2012-06-12,27.295732498168945,27.770000457763672,26.959999084472656,27.479999542236328,15816800
2012-06-13,27.166227340698242,28.100000381469727,27.100000381469727,27.65999984741211,17102800
2012-06-14,28.18234634399414,28.31999969482422,27.3799991607666,27.649999618530273,16855000
2012-06-15,29.89579963684082,30.100000381469727,28.350000381469727,28.510000228881836,43563800
2012-06-18,31.29047203063965,32.08000183105469,29.40999984741211,29.959999084472656,42978900
2012-06-19,31.7885684967041,32.18000030517578,30.700000762939453,31.540000915527344,30849000
2012-06-20,31.47974967956543,31.93000030517578,31.149999618530273,31.920000076293945,15553600
2012-06-21,31.718835830688477,32.5,31.510000228881836,31.670000076293945,21875300
2012-06-22,32.924232482910156,33.45000076293945,32.060001373291016,32.40999984741211,74834000
2012-06-25,31.93800163269043,33.02000045776367,31.549999237060547,32.86000061035156,24352900
2012-06-26,32.97404479980469,33.439998626708984,32.5,32.689998626708984,24858700
2012-06-27,32.10734939575195,32.900001525878906,31.899999618530273,32.459999084472656,28568000
2012-06-28,31.240663528442383,32.189998626708984,30.899999618530273,31.959999084472656,17713300
2012-06-29,30.981651306152344,31.989999771118164,30.760000228881836,31.920000076293945,19526900
2012-07-02,30.652908325195312,31.729999542236328,30.549999237060547,31.25,14122000
2012-07-03,31.08127212524414,31.440000534057617,30.799999237060547,30.90999984741211,8763600
2012-07-05,31.350244522094727,31.6299991607666,31.020000457763672,31.31999969482422,10032100
2012-07-06,31.6092529296875,31.899999618530273,31.260000228881836,31.440000534057617,10945600
2012-07-09,32.047576904296875,32.880001068115234,31.989999771118164,32.099998474121094,17785200
2012-07-10,31.350244522094727,32.47999954223633,31.15999984741211,32.43000030517578,14269500
2012-07-11,30.85214614868164,31.559999465942383,30.549999237060547,31.479999542236328,13030300
2012-07-12,30.69275665283203,31.399999618530273,30.600000381469727,30.700000762939453,11300700
2012-07-13,30.60309600830078,31.06999969482422,30.559999465942383,31.040000915527344,8108300
2012-07-16,28.142498016357422,30.5,28.209999084472656,30.5,24672100
2012-07-17,27.98310661315918,28.59000015258789,27.149999618530273,28.479999542236328,30438600
2012-07-18,28.999225616455078,29.290000915527344,28.149999618530273,28.309999465942383,16841800
2012-07-19,28.8896427154541,29.5,28.6299991607666,29.40999984741211,13685100
2012-07-20,28.650556564331055,29.469999313354492,28.719999313354492,29.0,11869100
2012-07-23,28.640594482421875,29.0,28.010000228881836,28.1200008392334,12390700
2012-07-24,28.34173583984375,29.450000762939453,28.100000381469727,28.81999969482422,11539800
2012-07-25,29.228349685668945,29.489999771118164,28.079999923706055,28.389999389648438,17230200
2012-07-26,26.747825622558594,28.229999542236328,26.729999542236328,27.75,64597400
2012-07-27,23.61977195739746,24.540000915527344,22.280000686645508,23.190000534057617,123102300
2012-07-30,23.061904907226562,24.040000915527344,23.030000686645508,24.0,29285900
2012-07-31,21.627384185791016,23.3700008392334,21.610000610351562,23.3700008392334,56179400
2012-08-01,20.8005428314209,21.579999923706055,20.84000015258789,21.5,44604400
